date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:43:38	7489/7489	---M-Z	200	added ('OK')	text/css	etag:%221d41-5dc72bfcfc380-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19380.css?ver=1649757189	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-19380b971.css	(from https://saveukraine.org/ua/inshi-sposoby-dopomohy)
02:43:39	33964/33964	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:38%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19380	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19380.json	(from https://saveukraine.org/ua/inshi-sposoby-dopomohy)
02:43:39	3341/3341	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:38%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Finshi-sposoby-dopomohy	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedb158.json	(from https://saveukraine.org/ua/inshi-sposoby-dopomohy)
02:43:39	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:39%20GMT	https://saveukraine.org/?p=19380	C:/My%20Web%20Sites/pels/saveukraine.org/indexed79.html	(from https://saveukraine.org/ua/inshi-sposoby-dopomohy)
02:43:40	3577/3577	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:39%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Finshi-sposoby-dopomohy&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedfa53	(from https://saveukraine.org/ua/inshi-sposoby-dopomohy)
02:43:41	1966/1966	---M-Z	200	added ('OK')	text/css	etag:%227ae-5db97d2c19580-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19386.css?ver=1648820006	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-19386e063.css	(from https://saveukraine.org/ua/aktsii-na-pidtrymku-ukrainy)
02:43:42	23825/23825	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:41%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19386	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19386.json	(from https://saveukraine.org/ua/aktsii-na-pidtrymku-ukrainy)
02:43:44	3492/3492	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:42%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Faktsii-na-pidtrymku-ukrainy	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed27c4.json	(from https://saveukraine.org/ua/aktsii-na-pidtrymku-ukrainy)
02:43:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:43%20GMT	https://saveukraine.org/?p=19386	C:/My%20Web%20Sites/pels/saveukraine.org/indexd6ef.html	(from https://saveukraine.org/ua/aktsii-na-pidtrymku-ukrainy)
02:43:45	3733/3733	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:44%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Faktsii-na-pidtrymku-ukrainy&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embede85d	(from https://saveukraine.org/ua/aktsii-na-pidtrymku-ukrainy)
02:43:46	27240/27240	---M-Z	200	added ('OK')	text/css	etag:%226a68-5e19336b7a380-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19398.css?ver=1655397278	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-193986432.css	(from https://saveukraine.org/ua/volonterstvo)
02:43:47	57592/57592	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:46%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19398	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19398.json	(from https://saveukraine.org/ua/volonterstvo)
02:43:47	3581/3581	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:46%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Fvolonterstvo	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed15b2.json	(from https://saveukraine.org/ua/volonterstvo)
02:43:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:46%20GMT	https://saveukraine.org/?p=19398	C:/My%20Web%20Sites/pels/saveukraine.org/index328c.html	(from https://saveukraine.org/ua/volonterstvo)
02:43:47	3840/3840	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:47%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Fvolonterstvo&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed8c96	(from https://saveukraine.org/ua/volonterstvo)
02:43:48	2575/2575	---M-Z	200	added ('OK')	text/css	etag:%22a0f-5dc72e56c0f40-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19423.css?ver=1649760917	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-194238832.css	(from https://saveukraine.org/ua/doluchaisya-do-international-legion)
02:43:49	28275/28275	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:48%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19423	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19423.json	(from https://saveukraine.org/ua/doluchaisya-do-international-legion)
02:43:49	3710/3710	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:48%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Fdoluchaisya-do-international-legion	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed659f.json	(from https://saveukraine.org/ua/doluchaisya-do-international-legion)
02:43:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:48%20GMT	https://saveukraine.org/?p=19423	C:/My%20Web%20Sites/pels/saveukraine.org/index8afa.html	(from https://saveukraine.org/ua/doluchaisya-do-international-legion)
02:43:49	3977/3977	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:49%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Fdoluchaisya-do-international-legion&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedca92	(from https://saveukraine.org/ua/doluchaisya-do-international-legion)
02:43:50	8633/8633	---M-Z	200	added ('OK')	text/css	etag:%2221b9-5dc10eb3108c0-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19122.css?ver=1649340107	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-191223d41.css	(from https://saveukraine.org/ua/kontakty)
02:43:51	16893/16893	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:50%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19122	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19122.json	(from https://saveukraine.org/ua/kontakty)
02:43:51	3232/3232	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:50%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Fkontakty	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed2b50.json	(from https://saveukraine.org/ua/kontakty)
02:43:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:51%20GMT	https://saveukraine.org/?p=19122	C:/My%20Web%20Sites/pels/saveukraine.org/indexc007.html	(from https://saveukraine.org/ua/kontakty)
02:43:51	3458/3458	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:51%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fua%2Fkontakty&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed1f3e	(from https://saveukraine.org/ua/kontakty)
02:43:52	4746/4746	---M-Z	200	added ('OK')	text/css	etag:%22128a-5dd270857fb40-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19621.css?ver=1650534597	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-19621afb7.css	(from https://saveukraine.org/pl/o-nas)
02:43:53	16184/16184	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:52%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19621	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19621.json	(from https://saveukraine.org/pl/o-nas)
02:43:53	2739/2739	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:52%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fo-nas	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed99cf.json	(from https://saveukraine.org/pl/o-nas)
02:43:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:53%20GMT	https://saveukraine.org/?p=19621	C:/My%20Web%20Sites/pels/saveukraine.org/index389a.html	(from https://saveukraine.org/pl/o-nas)
02:43:54	2835/2835	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:53%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fo-nas&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedbcfb	(from https://saveukraine.org/pl/o-nas)
02:43:55	67153/67153	---M-Z	200	added ('OK')	text/css	etag:%2210651-5f935cb05ed47-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19593.css?ver=1681384318	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-195939c0f.css	(from https://saveukraine.org/pl/przekaz-darowizne)
02:43:55	67689/67689	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:54%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19593	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19593.json	(from https://saveukraine.org/pl/przekaz-darowizne)
02:43:56	2793/2793	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:55%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fprzekaz-darowizne	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed09b3.json	(from https://saveukraine.org/pl/przekaz-darowizne)
02:43:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:55%20GMT	https://saveukraine.org/?p=19593	C:/My%20Web%20Sites/pels/saveukraine.org/index257e.html	(from https://saveukraine.org/pl/przekaz-darowizne)
02:43:56	2887/2887	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:55%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fprzekaz-darowizne&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed3a8d	(from https://saveukraine.org/pl/przekaz-darowizne)
02:43:57	7489/7489	---M-Z	200	added ('OK')	text/css	etag:%221d41-5dd2b0a60c6c0-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19598.css?ver=1650551811	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-19598c5f4.css	(from https://saveukraine.org/pl/dodatkowe-sposoby-pomocy)
02:43:57	18805/18805	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:57%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19598	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19598.json	(from https://saveukraine.org/pl/dodatkowe-sposoby-pomocy)
02:43:58	2804/2804	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:57%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fdodatkowe-sposoby-pomocy	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed440b.json	(from https://saveukraine.org/pl/dodatkowe-sposoby-pomocy)
02:43:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:57%20GMT	https://saveukraine.org/?p=19598	C:/My%20Web%20Sites/pels/saveukraine.org/indexdf6a.html	(from https://saveukraine.org/pl/dodatkowe-sposoby-pomocy)
02:43:58	2929/2929	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:58%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fdodatkowe-sposoby-pomocy&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedf4ad	(from https://saveukraine.org/pl/dodatkowe-sposoby-pomocy)
02:43:59	1966/1966	---M-Z	200	added ('OK')	text/css	etag:%227ae-5dd288c5eb2c0-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19606.css?ver=1650541107	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-196067b61.css	(from https://saveukraine.org/pl/wiec-poparcia-dla-ukrainy)
02:43:59	15353/15353	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:59%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19606	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19606.json	(from https://saveukraine.org/pl/wiec-poparcia-dla-ukrainy)
02:44:00	2790/2790	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:43:59%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fwiec-poparcia-dla-ukrainy	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed9a70.json	(from https://saveukraine.org/pl/wiec-poparcia-dla-ukrainy)
02:44:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:43:59%20GMT	https://saveukraine.org/?p=19606	C:/My%20Web%20Sites/pels/saveukraine.org/indexbf70.html	(from https://saveukraine.org/pl/wiec-poparcia-dla-ukrainy)
02:44:00	2884/2884	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:43:59%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fwiec-poparcia-dla-ukrainy&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed9542	(from https://saveukraine.org/pl/wiec-poparcia-dla-ukrainy)
02:44:01	27320/27320	---M-Z	200	added ('OK')	text/css	etag:%226ab8-5e19317c853c0-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19611.css?ver=1655396759	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-1961190f1.css	(from https://saveukraine.org/pl/wolontariat)
02:44:02	40879/40879	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:01%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19611	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19611.json	(from https://saveukraine.org/pl/wolontariat)
02:44:02	2860/2860	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:01%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fwolontariat	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed0e61.json	(from https://saveukraine.org/pl/wolontariat)
02:44:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:02%20GMT	https://saveukraine.org/?p=19611	C:/My%20Web%20Sites/pels/saveukraine.org/index3069.html	(from https://saveukraine.org/pl/wolontariat)
02:44:03	2958/2958	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:44:02%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fwolontariat&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedafe2	(from https://saveukraine.org/pl/wolontariat)
02:44:04	2575/2575	---M-Z	200	added ('OK')	text/css	etag:%22a0f-5dd288c4f7080-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19616.css?ver=1650541106	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-19616bf83.css	(from https://saveukraine.org/pl/miedzynarodowy-legion-obrony-terytorialnej-ukrainy)
02:44:04	17204/17204	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:04%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19616	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19616.json	(from https://saveukraine.org/pl/miedzynarodowy-legion-obrony-terytorialnej-ukrainy)
02:44:05	2888/2888	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:04%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fmiedzynarodowy-legion-obrony-terytorialnej-ukrainy	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed2d84.json	(from https://saveukraine.org/pl/miedzynarodowy-legion-obrony-terytorialnej-ukrainy)
02:44:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:04%20GMT	https://saveukraine.org/?p=19616	C:/My%20Web%20Sites/pels/saveukraine.org/index678e.html	(from https://saveukraine.org/pl/miedzynarodowy-legion-obrony-terytorialnej-ukrainy)
02:44:05	2981/2981	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:44:05%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fmiedzynarodowy-legion-obrony-terytorialnej-ukrainy&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed4c9e	(from https://saveukraine.org/pl/miedzynarodowy-legion-obrony-terytorialnej-ukrainy)
02:44:06	8633/8633	---M-Z	200	added ('OK')	text/css	etag:%2221b9-5dd39a0e83480-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19626.css?ver=1650614466	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-196268637.css	(from https://saveukraine.org/pl/kontakt)
02:44:06	14619/14619	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:06%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19626	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19626.json	(from https://saveukraine.org/pl/kontakt)
02:44:07	2647/2647	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:06%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fkontakt	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed4914.json	(from https://saveukraine.org/pl/kontakt)
02:44:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:06%20GMT	https://saveukraine.org/?p=19626	C:/My%20Web%20Sites/pels/saveukraine.org/index43a1.html	(from https://saveukraine.org/pl/kontakt)
02:44:07	2768/2768	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:44:07%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fpl%2Fkontakt&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embeddaf2	(from https://saveukraine.org/pl/kontakt)
02:44:08	4762/4762	---M-Z	200	added ('OK')	text/css	etag:%22129a-5e1938fa5c080-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19999.css?ver=1655398770	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-199992d69.css	(from https://saveukraine.org/it/%d1%81hi-siamo)
02:44:09	16161/16161	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:08%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19999	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19999.json	(from https://saveukraine.org/it/%d1%81hi-siamo)
02:44:09	2738/2738	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:08%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fit%2F%25d1%2581hi-siamo	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed13a3.json	(from https://saveukraine.org/it/%d1%81hi-siamo)
02:44:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:08%20GMT	https://saveukraine.org/?p=19999	C:/My%20Web%20Sites/pels/saveukraine.org/index7bf4.html	(from https://saveukraine.org/it/%d1%81hi-siamo)
02:44:09	2827/2827	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:44:09%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fit%2F%25d1%2581hi-siamo&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed0bec	(from https://saveukraine.org/it/%d1%81hi-siamo)
02:44:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:09%20GMT	https://saveukraine.org/it	C:/My%20Web%20Sites/pels/saveukraine.org/it	(from https://saveukraine.org/it/%d1%81hi-siamo)
02:44:10	67033/67033	---M-Z	200	added ('OK')	text/css	etag:%22105d9-5f9374d8f9a4d-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19937.css?ver=1681390803	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-19937dfbf.css	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:11	64537/64537	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:10%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19937	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19937.json	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:11	2774/2774	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:11%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fit%2Fdonazioni-ucraina	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embed738a.json	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:11%20GMT	https://saveukraine.org/?p=19937	C:/My%20Web%20Sites/pels/saveukraine.org/index93b0.html	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:12	2867/2867	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:44:11%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fit%2Fdonazioni-ucraina&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedaf38	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:13	120491/120491	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2022%20Feb%202024%2001:44:12%20GMT	https://saveukraine.org/donate/ukrainian-paramedics	C:/My%20Web%20Sites/pels/saveukraine.org/donate/ukrainian-paramedics	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:13%20GMT	https://saveukraine.org/it	C:/My%20Web%20Sites/pels/saveukraine.org/it	(from https://saveukraine.org/it/donazioni-ucraina)
02:44:14	7489/7489	---M-Z	200	added ('OK')	text/css	etag:%221d41-5df2037f05c80-gzip%22	https://saveukraine.org/wp-content/uploads/elementor/css/post-19965.css?ver=1652704354	C:/My%20Web%20Sites/pels/saveukraine.org/wp-content/uploads/elementor/css/post-199651838.css	(from https://saveukraine.org/it/come-aiutare-ucraina)
02:44:15	17924/17924	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:14%20GMT	https://saveukraine.org/wp-json/wp/v2/pages/19965	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/wp/v2/pages/19965.json	(from https://saveukraine.org/it/come-aiutare-ucraina)
02:44:15	2802/2802	---MCZ	200	added ('OK')	application/json	date:Thu,%2022%20Feb%202024%2001:44:14%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fit%2Fcome-aiutare-ucraina	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embeda327.json	(from https://saveukraine.org/it/come-aiutare-ucraina)
02:44:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:15%20GMT	https://saveukraine.org/?p=19965	C:/My%20Web%20Sites/pels/saveukraine.org/indexa1c9.html	(from https://saveukraine.org/it/come-aiutare-ucraina)
02:44:16	2926/2926	---M-Z	200	added ('OK')	text/xml	date:Thu,%2022%20Feb%202024%2001:44:15%20GMT	https://saveukraine.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsaveukraine.org%2Fit%2Fcome-aiutare-ucraina&format=xml	C:/My%20Web%20Sites/pels/saveukraine.org/wp-json/oembed/1.0/embedc7f5	(from https://saveukraine.org/it/come-aiutare-ucraina)
02:44:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2022%20Feb%202024%2001:44:15%20GMT	https://saveukraine.org/it	C:/My%20Web%20Sites/pels/saveukraine.org/it	(from https://saveukraine.org/it/come-aiutare-ucraina)
